,"time, s","msd_all, m^2","msd_x_all, m^2","msd_y_all, m^2","msd_z_all, m^2","msd_Cr, m^2","msd_x_Cr, m^2","msd_y_Cr, m^2","msd_z_Cr, m^2","msd_Ta, m^2","msd_x_Ta, m^2","msd_y_Ta, m^2","msd_z_Ta, m^2"
311,2.3325e-08,1.9225540520920604e-19,6.703855603803028e-20,5.887464719278672e-20,6.634220197838915e-20,2.480926007702941e-19,8.67201687347335e-20,7.637101631647042e-20,8.50014157190901e-20,8.069007110961062e-20,2.771377129442206e-20,2.3916081541364016e-20,2.906021827382451e-20
312,2.34e-08,1.9286982130193265e-19,6.72395113866491e-20,5.906308447865564e-20,6.656722543662792e-20,2.488881278742389e-19,8.699297245254964e-20,7.66096743605803e-20,8.528548106110895e-20,8.094261891234414e-20,2.777117023349226e-20,2.4004175398169508e-20,2.916727328068238e-20
313,2.3475e-08,1.9347083632465086e-19,6.743171724388064e-20,5.924761118051048e-20,6.679150790025978e-20,2.496629948583224e-19,8.725172354486853e-20,7.684531665904615e-20,8.556595465440785e-20,8.119626956694359e-20,2.783041559171132e-20,2.408657074195186e-20,2.927928323328044e-20
314,2.355e-08,1.9410117901441308e-19,6.763536872811688e-20,5.944495888092283e-20,6.702085140537338e-20,2.504841625834819e-19,8.752576621739713e-20,7.710192390378879e-20,8.585647246229588e-20,8.144533489105897e-20,2.789342218215273e-20,2.4165515095001182e-20,2.9386397613905053e-20
315,2.3625e-08,1.9469938743771582e-19,6.782551730060206e-20,5.963690235229324e-20,6.723696778482032e-20,2.51266571767944e-19,8.777910013850298e-20,7.734922621208005e-20,8.613824541736119e-20,8.167550155915367e-20,2.795732346628061e-20,2.4246849015258433e-20,2.9471329077614636e-20
316,2.37e-08,1.953132682819249e-19,6.801951256570507e-20,5.98289541845169e-20,6.746480153170283e-20,2.5206257807179815e-19,8.803702252223508e-20,7.759579714941641e-20,8.642975840014671e-20,8.192548719786151e-20,2.8023589351778923e-20,2.432996911988391e-20,2.957192872619868e-20
317,2.3775e-08,1.9591709220879612e-19,6.821292710653894e-20,6.00177040366202e-20,6.768646106563675e-20,2.528434742951351e-19,8.829179497589093e-20,7.78381109931917e-20,8.671356832605266e-20,8.217551237612972e-20,2.8094407906642343e-20,2.441169560581429e-20,2.966940886367309e-20
318,2.385e-08,1.9652604887354645e-19,6.841377154362958e-20,6.021555676745586e-20,6.789672056246087e-20,2.536270832437036e-19,8.855222318423962e-20,7.80886080958987e-20,8.698625196356515e-20,8.243550559098635e-20,2.8176201175770196e-20,2.450436241394608e-20,2.9754942001270024e-20
319,2.3925e-08,1.971512031483931e-19,6.861134482171193e-20,6.041617669428839e-20,6.81236816323928e-20,2.544265859201634e-19,8.880809752604043e-20,7.834194794987276e-20,8.727654044425014e-20,8.271230358682886e-20,2.8257286195680595e-20,2.4599645455103142e-20,2.985537193604511e-20
320,2.4e-08,1.9774887851478617e-19,6.881443130377413e-20,6.060241902365292e-20,6.833202818735917e-20,2.5519185535392295e-19,8.906685088068882e-20,7.858195825015248e-20,8.754304622308146e-20,8.297511815065205e-20,2.834914765693093e-20,2.4678456858205475e-20,2.994751363551565e-20
321,2.4075e-08,1.983493610727933e-19,6.900978434510274e-20,6.07953205661531e-20,6.854425616153743e-20,2.559625478446898e-19,8.931675934997649e-20,7.882856674222505e-20,8.781722175248824e-20,8.32355132844143e-20,2.843549639591175e-20,2.4764049397946958e-20,3.003596749055563e-20
322,2.415e-08,1.9896777784420958e-19,6.92124795527684e-20,6.099591518723519e-20,6.875938310420606e-20,2.5675136341538314e-19,8.957398795591896e-20,7.908425222555379e-20,8.809312323391051e-20,8.351346526743112e-20,2.8529231317567116e-20,2.4854569893875963e-20,3.012966405598806e-20
323,2.4225e-08,1.9957054528996301e-19,6.940758099193727e-20,6.119452995862996e-20,6.896843433939577e-20,2.575202627954162e-19,8.982549704352472e-20,7.933672482846652e-20,8.835804092342492e-20,8.378429332105943e-20,2.8611627631050614e-20,2.494557419331196e-20,3.0227091496696914e-20
324,2.43e-08,2.0017147251051163e-19,6.960068755675639e-20,6.139313103194507e-20,6.917765392181022e-20,2.58289867894457e-19,9.007040680207017e-20,7.959035692449273e-20,8.862910416789395e-20,8.404819423360566e-20,2.870122898652977e-20,2.5034220703671255e-20,3.031274454340462e-20
325,2.4374999999999998e-08,2.0076453845896196e-19,6.979123892195811e-20,6.158617928706491e-20,6.938712024993892e-20,2.590427371041439e-19,9.032025858122605e-20,7.9830914850338e-20,8.889156367257986e-20,8.432196577532699e-20,2.8773295344944166e-20,2.5132342409665846e-20,3.041632802071693e-20
326,2.445e-08,2.013577013431356e-19,6.998909051291047e-20,6.177900262884185e-20,6.958960820138315e-20,2.597980306750358e-19,9.057354193334616e-20,8.007446529588801e-20,8.915002344580177e-20,8.459118394756098e-20,2.8860391678719626e-20,2.522381062027113e-20,3.050698164857026e-20
327,2.4525e-08,2.0195749984048472e-19,7.019332283456984e-20,6.19700257402987e-20,6.979415126561607e-20,2.605614787809987e-19,9.083137504545286e-20,8.031758185001699e-20,8.941252188552901e-20,8.486400285582439e-20,2.8957527108528154e-20,2.5310748591388953e-20,3.059572715590728e-20
328,2.46e-08,2.025596105806138e-19,7.039983425159522e-20,6.215752389381408e-20,7.000225243520457e-20,2.613346329623414e-19,9.109838508093991e-20,8.055139903843883e-20,8.968484884296265e-20,8.512436078274796e-20,2.9043159449994265e-20,2.5405699141956416e-20,3.067550219079728e-20
329,2.4675e-08,2.0313432909974526e-19,7.059839269434411e-20,6.233674338894812e-20,7.019919301645314e-20,2.6207484740239276e-19,9.135158630252002e-20,8.078116069846058e-20,8.994210040141219e-20,8.536841069426034e-20,2.913253905925826e-20,2.5483933022480798e-20,3.075193861252128e-20
330,2.475e-08,2.0372042750103692e-19,7.079638004558014e-20,6.252161421309443e-20,7.04024332423623e-20,2.6282878736325396e-19,9.160723861613482e-20,8.101123244969789e-20,9.021031629742134e-20,8.561915379195829e-20,2.9215309112616305e-20,2.5578490275505876e-20,3.0825354403836156e-20
331,2.4825e-08,2.0429979979653148e-19,7.099859231972854e-20,6.270260276359792e-20,7.059860471320497e-20,2.635750729486457e-19,9.186449067006087e-20,8.124100107401477e-20,9.046958120457011e-20,8.586502551017816e-20,2.9307549326779305e-20,2.5662013951964307e-20,3.089546223143456e-20
332,2.49e-08,2.0488935217817264e-19,7.120209781793521e-20,6.288063029272143e-20,7.080662406751589e-20,2.6433900724360827e-19,9.212540603413838e-20,8.146891633514201e-20,9.074468487432776e-20,8.610615465485114e-20,2.939634722188868e-20,2.5740363454056906e-20,3.0969443978905527e-20
333,2.4975e-08,2.0548886020939815e-19,7.141493410772736e-20,6.306105342798321e-20,7.101287267368762e-20,2.651202275008123e-19,9.24011064905678e-20,8.170091818911769e-20,9.101820282112694e-20,8.634259314081071e-20,2.948357795998169e-20,2.581772989157581e-20,3.1041285289253194e-20
334,2.505e-08,2.0609232870097084e-19,7.162161162084492e-20,6.324092142927978e-20,7.122979565084619e-20,2.659027341374265e-19,9.267174372718456e-20,8.192657908658207e-20,9.130441132365999e-20,8.65883350261774e-20,2.956246094743583e-20,2.5906101539787105e-20,3.111977253895451e-20
335,2.5124999999999998e-08,2.0668218957005831e-19,7.182904648781901e-20,6.342029014094474e-20,7.143285294129451e-20,2.6667151591155263e-19,9.29427881800252e-20,8.215423270219016e-20,9.157449502933718e-20,8.682070354008058e-20,2.9642800880149274e-20,2.5988994750018862e-20,3.118890790991244e-20
336,2.52e-08,2.072799818653813e-19,7.204092110268175e-20,6.3597682179365e-20,7.164137858333448e-20,2.674499825745902e-19,9.321750859904547e-20,8.23810178649708e-20,9.185145611057406e-20,8.705749997959812e-20,2.972910663240812e-20,2.60676970106643e-20,3.1260696336525713e-20
337,2.5275e-08,2.078801211059774e-19,7.225397018108972e-20,6.377006389645467e-20,7.185608702843308e-20,2.6822937578631406e-19,9.34966732615516e-20,8.260057117889666e-20,9.213213134586578e-20,8.729948138335171e-20,2.981005367461982e-20,2.6145827666106714e-20,3.134360004262515e-20
338,2.535e-08,2.0845418839622684e-19,7.246267953922358e-20,6.393941752064416e-20,7.205209133635906e-20,2.68979071024944e-19,9.376816127276488e-20,8.281772787595004e-20,9.239318187622905e-20,8.75226358001767e-20,2.989332834115175e-20,2.6219668509945132e-20,3.140963894907979e-20
339,2.5425e-08,2.0902847835351475e-19,7.267220632597254e-20,6.410516519948524e-20,7.225110682805708e-20,2.697273710339344e-19,9.404126014615733e-20,8.302919172930998e-20,9.265691915846706e-20,8.774924551744196e-20,2.997583511884545e-20,2.6294073129151636e-20,3.1479337269444916e-20
340,2.55e-08,2.0961103263030772e-19,7.288635095290792e-20,6.42746757625801e-20,7.245000591481965e-20,2.7050532353050046e-19,9.43231677059701e-20,8.324999905158199e-20,9.293215677294831e-20,8.79413849918367e-20,3.005458622950436e-20,2.6361090362875204e-20,3.152570839945711e-20
341,2.5575e-08,2.1020146504528614e-19,7.309928347011511e-20,6.445005703186436e-20,7.26521245433066e-20,2.712898005226506e-19,9.460396058534954e-20,8.348199152438834e-20,9.32038484129129e-20,8.814410724578598e-20,3.013193056213695e-20,2.6423359793872098e-20,3.1588816889776894e-20
342,2.565e-08,2.1075381894803385e-19,7.330795552926496e-20,6.460375549517051e-20,7.284210792359838e-20,2.7202785084441887e-19,9.488100158214477e-20,8.368183521016373e-20,9.346501405211038e-20,8.832543099881138e-20,3.0203998279077427e-20,2.6484857939627348e-20,3.163657478010664e-20
343,2.5725e-08,2.1131773699158845e-19,7.351688504720188e-20,6.476245469512493e-20,7.303839724926171e-20,2.7276893181043216e-19,9.515406755707628e-20,8.388684472965015e-20,9.372801952370563e-20,8.8535369218782e-20,3.028478014954264e-20,2.6551026950360655e-20,3.169956211887871e-20
