,"time, s","msd_x_all, m^2","msd_y_all, m^2","msd_z_all, m^2","msd_all, m^2","msd_x_Cr, m^2","msd_y_Cr, m^2","msd_z_Cr, m^2","msd_Cr, m^2","msd_x_Ta, m^2","msd_y_Ta, m^2","msd_z_Ta, m^2","msd_Ta, m^2"
359,2.6925e-08,7.510054173669853e-20,1.4389766235646326e-19,8.330992292645746e-20,3.023081270196192e-19,9.954194264399639e-20,1.6462663709808498e-19,1.058177924367463e-19,3.699863721788277e-19,2.6265477033249916e-20,1.0248019915201199e-19,3.8338144588517016e-20,1.670838207737789e-19
360,2.7e-08,7.579821089877852e-20,1.4474647632606195e-19,8.61320275690332e-20,3.0667671479387366e-19,1.0056601700552884e-19,1.6592376835690427e-19,1.08602030252579e-19,3.7509181561501217e-19,2.6310973306580143e-20,1.0243325416287503e-19,4.1235908925932924e-20,1.6998013639538807e-19
361,2.7075e-08,7.60890541884638e-20,1.3454766450011138e-19,8.607037251691004e-20,2.967070912054852e-19,1.0100977696399188e-19,1.5605671691373736e-19,1.0877450689803985e-19,3.658410007757691e-19,2.629628192407854e-20,9.15715695408548e-20,4.070644776711355e-20,1.5857429923204688e-19
362,2.7149999999999998e-08,7.668271988596363e-20,1.4276777063359651e-19,8.757622929288718e-20,3.070267198124473e-19,1.0194744379037101e-19,1.6443506085227949e-19,1.1018869324948548e-19,3.7657119789213597e-19,2.6202617241024688e-20,9.947550912243896e-20,4.239546634835581e-20,1.6807359271181945e-19
363,2.7225e-08,7.72671427578144e-20,1.444097613008882e-19,8.331790114098017e-20,3.049948051996828e-19,1.0228172503908792e-19,1.6648709092487542e-19,1.0607580273182118e-19,3.748446186957845e-19,2.7286834801285474e-20,1.0029822183733566e-19,3.784654698584281e-20,1.6543160362446393e-19
364,2.73e-08,7.711800285004515e-20,1.4142343019429805e-19,8.596474175328938e-20,3.0450617479763253e-19,1.019647729982322e-19,1.6317640235175694e-19,1.0889302284311474e-19,3.7403419819310386e-19,2.747299140161669e-20,9.795997215312518e-20,4.015296137264218e-20,1.6558592492738405e-19
365,2.7375e-08,7.729618870070498e-20,1.4769018725845662e-19,8.612619407977931e-20,3.111125700389409e-19,1.0250154042431132e-19,1.7002927141476204e-19,1.0930741211591508e-19,3.8183822395498845e-19,2.693471445607746e-20,1.0305564996958855e-19,3.9809033823984625e-20,1.6979939824965064e-19
366,2.745e-08,7.706649026087914e-20,1.4349062402521365e-19,8.454860662223579e-20,3.051057209083286e-19,1.0230323658185286e-19,1.6550807809068374e-19,1.0784388621092325e-19,3.7565520088345986e-19,2.664228813908987e-20,9.949871873424501e-20,3.800354603780752e-20,1.6414455291114238e-19
367,2.7525e-08,7.769634596413626e-20,1.4428452474452859e-19,8.490552598072764e-20,3.068863966893925e-19,1.0318506977221926e-19,1.6653035037563009e-19,1.0783886164866041e-19,3.7755428179650977e-19,2.6768681011657915e-20,9.983632236051131e-20,3.908364631608853e-20,1.6568864968825775e-19
368,2.76e-08,7.859716216162092e-20,1.501214560428181e-19,8.728250202321432e-20,3.160011202276534e-19,1.0401804085822982e-19,1.7258879805310211e-19,1.1026887101218143e-19,3.868757099235134e-19,2.780505492210743e-20,1.0523065354961398e-19,4.1354659297211657e-20,1.7439036776893306e-19
369,2.7675e-08,7.873748588585336e-20,1.4808062923739202e-19,8.697696276668903e-20,3.137950778899344e-19,1.044015888589251e-19,1.7053189832187922e-19,1.1018797420289489e-19,3.851214613836992e-19,2.745940514082916e-20,1.0322194120334831e-19,4.060027390098862e-20,1.712816202451661e-19
370,2.775e-08,7.872617112932697e-20,1.4686074957674903e-19,8.631055934266399e-20,3.1189748004874e-19,1.0434775034808256e-19,1.6870669207729118e-19,1.0974479971831463e-19,3.827992421436884e-19,2.753305483872741e-20,1.0321153243211111e-19,3.9487848592096396e-20,1.702324358629349e-19
371,2.7825e-08,7.800295538987015e-20,1.4333836210408664e-19,8.942735056857807e-20,3.1076866806253484e-19,1.032811250681023e-19,1.6555482208334318e-19,1.132433643366186e-19,3.820793114880641e-19,2.749598745855862e-20,9.894883366897052e-20,4.1841838684387664e-20,1.682866598119168e-19
372,2.79e-08,7.834008152957325e-20,1.4225564848682844e-19,8.728447746376941e-20,3.0788020748017113e-19,1.0352721607330356e-19,1.644407912878204e-19,1.1081890394803783e-19,3.787869113091618e-19,2.8015006064268336e-20,9.792869324187773e-20,4.0261590171959644e-20,1.662052894781057e-19
373,2.7975e-08,7.937581730005033e-20,1.4208984521393293e-19,8.670613592013571e-20,3.08171798434119e-19,1.0495385168099821e-19,1.6473631903857426e-19,1.1054925518869918e-19,3.802394259082716e-19,2.82697056365549e-20,9.684112895883905e-20,3.906646597533018e-20,1.6417730057072412e-19
374,2.805e-08,7.906853473606197e-20,1.4563863351553234e-19,8.520767699152863e-20,3.0991484524312294e-19,1.046687532302783e-19,1.6804429082399491e-19,1.0921890049225612e-19,3.8193194454652933e-19,2.791809817437577e-20,1.008710799480378e-19,3.723212691097354e-20,1.6602130503338713e-19
375,2.8125e-08,7.937180346831217e-20,1.5153779427447114e-19,8.918559300696267e-20,3.20095190749746e-19,1.0468623033274924e-19,1.7412776793793984e-19,1.1342777518662865e-19,3.9224177345731775e-19,2.879239197940767e-20,1.0640196798984521e-19,4.0748576659700354e-20,1.7594293662895326e-19
376,2.82e-08,7.963275812878664e-20,1.4728381950398844e-19,8.94394187103423e-20,3.1635599634311737e-19,1.0523156038559305e-19,1.6969787251825953e-19,1.138699796710413e-19,3.8879941257489386e-19,2.8485151275831653e-20,1.0249949092273976e-19,4.062601272832068e-20,1.716106549268921e-19
377,2.8275e-08,8.031136922158359e-20,1.4444775926139728e-19,8.881645775211492e-20,3.135755862350958e-19,1.0606535260351885e-19,1.6709807114980965e-19,1.1321984437924425e-19,3.863832681325728e-19,2.8853703206505926e-20,9.919137437497954e-20,4.005734736236238e-20,1.6810242494384783e-19
378,2.835e-08,8.080652115769796e-20,1.5173768708748044e-19,8.841071792828342e-20,3.209549261734618e-19,1.0643046541881823e-19,1.747745902764872e-19,1.1274770964579938e-19,3.939527653411048e-19,2.960867940159241e-20,1.0570887466100804e-19,3.9784267680199703e-20,1.7510182174280016e-19
379,2.8425e-08,8.050794733181463e-20,1.4355312535675456e-19,8.919618719099089e-20,3.1325725987956005e-19,1.0628172310282638e-19,1.6645567125230326e-19,1.1398065542383904e-19,3.867180497789687e-19,2.9010735195593834e-20,9.779276510060935e-20,3.9675657889811894e-20,1.6647915818601508e-19
380,2.85e-08,8.010718568322523e-20,1.4575110841171223e-19,8.925690343084235e-20,3.151151975257798e-19,1.0624350247288623e-19,1.6876667779126493e-19,1.1354451340597284e-19,3.8855469367012403e-19,2.7885599597633e-20,9.976492193655138e-20,4.072912021881406e-20,1.6837964175299844e-19
381,2.8575e-08,8.079667768406029e-20,1.4508032868747032e-19,8.886595107261824e-20,3.147429574441489e-19,1.0687436606144021e-19,1.67946016634925e-19,1.133850652809855e-19,3.8820544797735065e-19,2.869223391441254e-20,9.939361233933342e-20,3.987561155082195e-20,1.679614578045679e-19
382,2.865e-08,8.041983262054147e-20,1.5074171394492992e-19,9.193155756907492e-20,3.230931041345463e-19,1.0618894561915901e-19,1.7379438993998168e-19,1.1665209150889332e-19,3.9663542706803397e-19,2.893193692213182e-20,1.0468138671262931e-19,4.2538771982289376e-20,1.761520956170505e-19
383,2.8725e-08,8.100022999463249e-20,1.4778216426542493e-19,9.290385183347544e-20,3.216862460935329e-19,1.0701741359455185e-19,1.7150472632907075e-19,1.180001489065963e-19,3.965222888302189e-19,2.901667760651228e-20,1.0038337326716389e-19,4.276027389245465e-20,1.721603247661308e-19
384,2.88e-08,8.155976271514818e-20,1.073617826745165e-19,8.835155056884305e-20,2.772730959585078e-19,1.0747077778963601e-19,1.305450669668133e-19,1.1323882911683083e-19,3.5125467387328017e-19,2.9788340017489887e-20,6.104049394205628e-20,3.862560143878163e-20,1.294544353983278e-19
385,2.8875e-08,8.194431058223378e-20,1.067586733184067e-19,8.946114973565185e-20,2.781641336362923e-19,1.0779016951289105e-19,1.301464837761023e-19,1.141706137718661e-19,3.521072670608595e-19,3.030307291414319e-20,6.002873172031561e-20,4.0090482335169054e-20,1.3042228696962786e-19
386,2.895e-08,8.258010053521831e-20,1.131477211648156e-19,8.796573631523185e-20,2.8369355801526576e-19,1.0838870465251601e-19,1.3625956783119745e-19,1.1294772531541143e-19,3.5759599779912493e-19,3.10132997305395e-20,6.696916815757226e-20,3.8050551262138723e-20,1.3603301915025048e-19
387,2.9025e-08,8.321623436357429e-20,9.521487577691086e-20,9.112446682549676e-20,2.695555769659819e-19,1.0904965433646997e-19,1.1783032961094495e-19,1.1627663984231115e-19,3.4315662378972605e-19,3.159985031616751e-20,5.002813891711232e-20,4.0869246129791427e-20,1.2249723536307125e-19
388,2.91e-08,8.269609131184334e-20,1.0806158904294317e-19,9.130550369624437e-20,2.820631840510309e-19,1.0766897168496426e-19,1.3074042709006022e-19,1.1635327510490776e-19,3.5476267387993225e-19,3.2799105722580293e-20,6.274820755426984e-20,4.125888230745012e-20,1.3680619558430027e-19
389,2.9174999999999998e-08,8.370970007278865e-20,1.187422583068925e-19,9.259550013271032e-20,2.950474585123915e-19,1.0935378529555257e-19,1.4177646604645227e-19,1.1716446682176426e-19,3.682947181637691e-19,3.2471615731211554e-20,7.271883151476428e-20,4.350555301766699e-20,1.4869600026364284e-19
390,2.925e-08,8.39131457654148e-20,1.0591854736430026e-19,9.004501448566712e-20,2.798767076153822e-19,1.0991721843714523e-19,1.284049869807735e-19,1.1529081372458602e-19,3.5361301914250474e-19,3.19557896263909e-20,6.098958695872979e-20,3.960272420946779e-20,1.325481007945885e-19
391,2.9325e-08,8.396114860520129e-20,1.119880896061142e-19,9.206790070297151e-20,2.8801713891428696e-19,1.1023692408461736e-19,1.343680083972547e-19,1.1736079049513863e-19,3.619657229770107e-19,3.146091752035239e-20,6.727196280272209e-20,4.1531521294012597e-20,1.4026440161708708e-19
392,2.94e-08,8.433239801269995e-20,1.1583848139930417e-19,9.216544438992415e-20,2.9233632380192826e-19,1.1062654103523194e-19,1.3879615196087171e-19,1.1743448501780066e-19,3.6685717801390433e-19,3.179546771572684e-20,6.996797947648464e-20,4.1676716729147453e-20,1.4344016392135894e-19
393,2.9475e-08,8.393013341623258e-20,1.068543906711448e-19,9.220393118872085e-20,2.8298845527609825e-19,1.1034587592150848e-19,1.2950521159141762e-19,1.1777414568243278e-19,3.5762523319535887e-19,3.1150241652761375e-20,6.159698871520906e-20,4.111344402648003e-20,1.3386067439445047e-19
394,2.955e-08,8.385549337593918e-20,1.0900066438793963e-19,9.139132629264314e-20,2.842474840565219e-19,1.1040473710374684e-19,1.318966073933527e-19,1.1739889163523048e-19,3.5970023613233005e-19,3.080885991197971e-20,6.32534970157959e-20,3.942699163352817e-20,1.3348934856130376e-19
395,2.9625e-08,8.349462114738385e-20,1.0830027800709218e-19,9.237915510830897e-20,2.84174054262785e-19,1.097956946324554e-19,1.313447925757025e-19,1.1843844603941434e-19,3.5957893324757223e-19,3.094384346139128e-20,6.225625768738833e-20,4.031147029869809e-20,1.3351157144747767e-19
396,2.97e-08,8.396790152248079e-20,1.448403019802151e-19,9.192601476938462e-20,3.207342182720805e-19,1.1009585787475055e-19,1.6752634229276087e-19,1.1761578123540333e-19,3.9523798140291477e-19,3.1763019982691747e-20,9.951253002760902e-20,4.059665716247606e-20,1.7187220717277682e-19
397,2.9775e-08,8.46835315476008e-20,1.5140654868973144e-19,9.17247071920527e-20,3.2781478742938494e-19,1.1092059499006123e-19,1.7466599045401225e-19,1.1766353932365115e-19,4.0325012476772465e-19,3.2260648927216054e-20,1.0493309375836572e-19,3.989770471036284e-20,1.770914473959446e-19
398,2.985e-08,8.40692809080384e-20,1.4638110158392254e-19,9.151529771495637e-20,3.2196568020691728e-19,1.1002439345155702e-19,1.69030820657097e-19,1.1760429389836022e-19,3.966595080070142e-19,3.220974940018765e-20,1.011259011701383e-19,3.938826041881943e-20,1.727239109891454e-19
399,2.9925e-08,8.464594535174361e-20,1.4632886818062768e-19,9.494569172266056e-20,3.259205052550318e-19,1.1105558995331145e-19,1.6904809510366015e-19,1.2121375805407148e-19,4.0131744311104305e-19,3.187823748572033e-20,1.0093478782464679e-19,4.2460863876892236e-20,1.7527388918725936e-19
400,3e-08,8.437074878157945e-20,1.5172450138640112e-19,9.419290179122806e-20,3.3028815195920863e-19,1.1062068662149185e-19,1.746537901958842e-19,1.205078437062268e-19,4.0578232052360283e-19,3.192214251159823e-20,1.05910707534641e-19,4.161441433215824e-20,1.7944726437839747e-19
401,3.0075e-08,8.554870334971518e-20,1.46512925254428e-19,9.344376821902642e-20,3.255053968231696e-19,1.1181751981830322e-19,1.690367714553938e-19,1.1960168367992974e-19,4.004559749536267e-19,3.30623766947043e-20,1.0150922473960774e-19,4.117902697585434e-20,1.7575062841016639e-19
402,3.015e-08,8.565453887913917e-20,1.494668899836821e-19,9.422503368791357e-20,3.293464625507349e-19,1.1224421366108026e-19,1.728307911384266e-19,1.2064878032409775e-19,4.057237851236046e-19,3.252712227381547e-20,1.0278472029363595e-19,4.142914929569399e-20,1.7674099186314542e-19
403,3.0225e-08,8.532250820497469e-20,1.4992803612154777e-19,9.444750155596784e-20,3.2969804588249033e-19,1.1161659986068782e-19,1.7341454689524865e-19,1.2084216128293914e-19,4.0587330803887566e-19,3.2785680541313443e-20,1.0300088666550089e-19,4.1709734171804535e-20,1.7749630137861885e-19
404,3.03e-08,8.57214091045015e-20,1.4632532027546017e-19,9.476511303662842e-20,3.268118424165901e-19,1.1231689386022956e-19,1.6995024894279895e-19,1.2145404638414417e-19,4.0372118918717263e-19,3.2582383899208883e-20,9.912160537958613e-20,4.14393731645413e-20,1.7314336244333632e-19
405,3.0375e-08,8.560276123278322e-20,1.4695328379716674e-19,9.084200551287829e-20,3.233980505428283e-19,1.1179678136919225e-19,1.7046965962508874e-19,1.1705781914731056e-19,3.9932426014159153e-19,3.3265881155544096e-20,9.996646256286166e-20,3.846158100501847e-20,1.7169392472342422e-19
406,3.045e-08,8.605333623568994e-20,1.4658278288327671e-19,9.429782599114358e-20,3.269339451101102e-19,1.122295235216153e-19,1.7034420923597154e-19,1.208412492515593e-19,4.0341498200914614e-19,3.375208702963207e-20,9.910633921373211e-20,4.1262822093867636e-20,1.7412124833723182e-19
407,3.0525e-08,8.618763463588341e-20,1.5028224187465988e-19,9.549749167431766e-20,3.31967368184861e-19,1.123548704716011e-19,1.7453192295673667e-19,1.217881677262035e-19,4.0867496115454125e-19,3.390427084693964e-20,1.0183024236886978e-19,4.296748854720985e-20,1.7870200176301928e-19
408,3.06e-08,8.74153775526805e-20,1.3387516642134274e-19,9.41427206031722e-20,3.1543326457719544e-19,1.140459133567772e-19,1.5784318609743564e-19,1.2041794040690701e-19,3.9230703986111985e-19,3.420631870972957e-20,8.598593960758679e-20,4.1643599784381717e-20,1.6183585810169807e-19
409,3.0675e-08,8.779377398529052e-20,1.4999339411670896e-19,9.481181259663997e-20,3.325989806986394e-19,1.1408059237499295e-19,1.741661113638481e-19,1.2151861766230248e-19,4.0976532140114353e-19,3.5271478648053025e-20,1.0169517196080405e-19,4.145036419395877e-20,1.7841701480281586e-19
410,3.075e-08,8.83643364688899e-20,1.5262770014308273e-19,9.440620227612501e-20,3.3539823888809763e-19,1.1483670908301843e-19,1.7676717595440226e-19,1.208601843969881e-19,4.1246406943440874e-19,3.547129509339481e-20,1.0439589593413761e-19,4.1549905968228684e-20,1.814170969957611e-19
411,3.0825e-08,8.76595590261252e-20,1.4875637108131905e-19,9.309659358310777e-20,3.2951252369055203e-19,1.1410305201267183e-19,1.726216799094175e-19,1.1958411198254265e-19,4.0630884390463193e-19,3.48242205002712e-20,1.0107236535642711e-19,4.017329021861192e-20,1.7606987607531024e-19
412,3.09e-08,8.876773641977367e-20,1.5199864769585557e-19,9.358045728166532e-20,3.3434684139729455e-19,1.153110182982534e-19,1.7581016495513598e-19,1.2064491635883736e-19,4.1176609961222673e-19,3.5733015010233056e-20,1.0442212004694184e-19,3.9504399398956326e-20,1.7965953445613124e-19
413,3.0975e-08,8.88527677335167e-20,1.5180960171681105e-19,9.606743935298977e-20,3.367298088033176e-19,1.1546528430404773e-19,1.7614041905276138e-19,1.232328350539873e-19,4.1483853841079643e-19,3.567971216388146e-20,1.0319548817251963e-19,4.178970536447325e-20,1.8066490570087435e-19
414,3.105e-08,9.000105056198007e-20,1.512604593059382e-19,9.622683943857854e-20,3.3748834930649677e-19,1.1748014697972152e-19,1.753489801018843e-19,1.2368046364935839e-19,4.165095907309642e-19,3.50965278366881e-20,1.0313046560622563e-19,4.1373211376805525e-20,1.7960020481971923e-19
415,3.1125e-08,9.016986263111674e-20,1.5162495343263965e-19,9.434191638652086e-20,3.3613673245027727e-19,1.179622095572386e-19,1.7575531324819142e-19,1.2127021952747568e-19,4.1498774233290575e-19,3.463945070646305e-20,1.0341136341055089e-19,4.053790444668337e-20,1.785887185636973e-19
416,3.12e-08,9.126524243736952e-20,1.500858067506858e-19,9.577157872524015e-20,3.371226279132955e-19,1.190701584013764e-19,1.7450783583418482e-19,1.2351742450639917e-19,4.170954187419604e-19,3.5709716985848006e-20,1.0128944785924156e-19,4.0334078267963544e-20,1.773332431130531e-19
417,3.1275e-08,9.020111642144245e-20,1.4642041441324286e-19,9.529391420900074e-20,3.319154450436861e-19,1.1778087990165836e-19,1.7082171559530393e-19,1.2234218355621302e-19,4.109447790531753e-19,3.509545618655788e-20,9.766547084049197e-20,4.1250204165644943e-20,1.740111311926948e-19
418,3.135e-08,9.111804242826714e-20,1.4528973373671447e-19,9.612139565781467e-20,3.325291718227963e-19,1.189175495187021e-19,1.7001713696856776e-19,1.2344472953170366e-19,4.123794160189735e-19,3.5573324159683246e-20,9.588322298244508e-20,4.1528093796509156e-20,1.7298464093863745e-19
419,3.1425e-08,9.040536711237602e-20,1.5073247845508918e-19,9.536058223907034e-20,3.364984278065356e-19,1.1813811444659312e-19,1.754169769720612e-19,1.2241691424287175e-19,4.159720056615261e-19,3.499403796607897e-20,1.0141169333231108e-19,4.130076262991246e-20,1.777064939283025e-19
420,3.15e-08,9.058131039338583e-20,1.5135097804912707e-19,9.684059801011548e-20,3.387728864526284e-19,1.1848546016835173e-19,1.7573189605232344e-19,1.237898288900121e-19,4.1800718511068723e-19,3.48275111359833e-20,1.026367610232093e-19,4.299477146688453e-20,1.8045904362607714e-19
421,3.1574999999999997e-08,9.119619634633032e-20,1.5027604504836426e-19,9.575104245699221e-20,3.372232838516868e-19,1.1908098241046982e-19,1.751433107443345e-19,1.2244103251858768e-19,4.16665325673392e-19,3.5481086690832854e-20,1.0059008253473625e-19,4.242319122064026e-20,1.7849436044620937e-19
422,3.165e-08,9.198731967439712e-20,1.408684510764712e-19,9.540707939539413e-20,3.282628501462625e-19,1.2009877838377006e-19,1.655633338845667e-19,1.2253655739596073e-19,4.0819866966429755e-19,3.5819307448442966e-20,9.152691765326469e-20,4.120111065598075e-20,1.685473357576884e-19
423,3.1725e-08,9.130616052037597e-20,1.527262666648966e-19,9.687599671099478e-20,3.409084238962674e-19,1.1887387852240559e-19,1.7743196616339109e-19,1.2437278568550286e-19,4.2067863037129953e-19,3.622456771553943e-20,1.0336312098724065e-19,4.1936123427944485e-20,1.8152381213072456e-19
424,3.18e-08,9.139788078612685e-20,1.5093548055824593e-19,9.76683524111319e-20,3.400017137555047e-19,1.1910177682859265e-19,1.7622886522256006e-19,1.2526988175676293e-19,4.2060052380791567e-19,3.604419787315321e-20,1.0039811237154011e-19,4.251920295687297e-20,1.7896151320156627e-19
425,3.1875e-08,9.211435986602295e-20,1.4779951906141e-19,9.465240450966063e-20,3.3456628343709354e-19,1.1987140574245292e-19,1.7317208494350274e-19,1.2213065495565306e-19,4.1517414564160873e-19,3.665448109339034e-20,9.71039430899629e-20,3.9749572075578106e-20,1.7350799625893135e-19
426,3.195e-08,9.229256657894728e-20,1.5159883033333533e-19,9.663700178566516e-20,3.405283986979478e-19,1.2034305068293699e-19,1.7701743305189354e-19,1.2401624285024413e-19,4.2137672658507463e-19,3.62463844727335e-20,1.0081127060465355e-19,4.19319947367115e-20,1.7898964981409854e-19
427,3.2025e-08,9.635298441523012e-20,1.5490692288221115e-19,9.618346684768853e-20,3.4744337414512986e-19,1.2287319334959484e-19,1.8018137588284003e-19,1.2343095671354014e-19,4.2648552594597506e-19,4.3364363829575556e-20,1.0440738104697037e-19,4.1741704869629546e-20,1.8951344974617546e-19
428,3.21e-08,9.570659804260802e-20,1.6465001101717228e-19,9.894386614485862e-20,3.5930047520463894e-19,1.2239301102032637e-19,1.8957488793455757e-19,1.2625054703868955e-19,4.382184459935735e-19,4.238589398751845e-20,1.14848938582631e-19,4.438383771831754e-20,2.01618670288467e-19
429,3.2175e-08,9.61016139732511e-20,1.5153495955589078e-19,9.725122668189e-20,3.448878002110319e-19,1.224632196510943e-19,1.7644840315974768e-19,1.2441726976561395e-19,4.233288925764559e-19,4.342989012865424e-20,1.0175673141771577e-19,4.297219919234e-20,1.8815882073871e-19
430,3.225e-08,9.47788564586011e-20,1.5299311975545983e-19,9.863725960538626e-20,3.464092358194472e-19,1.2093801962106736e-19,1.7750595087019313e-19,1.2582262048307309e-19,4.242665909743336e-19,4.251162224922029e-20,1.0401533414926419e-19,4.431963425797681e-20,1.9084659065646129e-19
431,3.2325e-08,9.642590827496587e-20,1.480803318635698e-19,9.92423939231807e-20,3.4374863406171643e-19,1.2286604731490797e-19,1.7292316682122322e-19,1.2638597889552262e-19,4.2217519303165376e-19,4.359727109164405e-20,9.844318311028978e-20,4.500823879289591e-20,1.8704869299482972e-19
432,3.24e-08,9.646984381722426e-20,1.5591922761922436e-19,9.522127422703246e-20,3.4761034566348106e-19,1.228243715993074e-19,1.8074901604812908e-19,1.2213287651073575e-19,4.2570626415817225e-19,4.381226194013232e-20,1.0630814644194011e-19,4.1450631382836247e-20,1.9157103976490865e-19
433,3.2475e-08,9.585445879102508e-20,1.578656908306214e-19,9.760798287131379e-20,3.5132813249296026e-19,1.2221893314263893e-19,1.824238961416355e-19,1.2437775636997896e-19,4.2902058565425333e-19,4.3177003201765365e-20,1.0879724545334128e-19,4.412072058784809e-20,1.9609496924295473e-19
434,3.255e-08,9.690390113355397e-20,1.5152474624566112e-19,9.984039082276297e-20,3.4826903820197805e-19,1.2342026047493962e-19,1.7623555236171935e-19,1.2655635115745205e-19,4.2621216399411104e-19,4.3922972215121324e-20,1.0215139730674014e-19,4.6460649763413497e-20,1.9253501928527498e-19
435,3.2625e-08,9.718875069997688e-20,1.5348112021122836e-19,9.95474389059977e-20,3.50217309817203e-19,1.2418929745616268e-19,1.7740550735536e-19,1.262748773369513e-19,4.27869682148474e-19,4.324039263048843e-20,1.0567907324160597e-19,4.6144764072275955e-20,1.9506422994437034e-19
436,3.27e-08,9.69453234894223e-20,1.5351756347459019e-19,1.0000500928431237e-19,3.5046789624832485e-19,1.237167085636218e-19,1.7810478244413234e-19,1.2724223416311118e-19,4.290637251708653e-19,4.3454841202496375e-20,1.0439114744755593e-19,4.5583757231556154e-20,1.9342974588160844e-19
437,3.2775e-08,9.366651059653629e-20,1.5943303757656352e-19,9.582127816481238e-20,3.4892082633791217e-19,1.2187927565225557e-19,1.836111070333109e-19,1.2271099747509643e-19,4.2820138016066286e-19,3.729608354184726e-20,1.1112412145497655e-19,4.209435852727214e-20,1.9051456352409595e-19
438,3.285e-08,9.475797682950717e-20,1.574355857066708e-19,9.863227977827103e-20,3.50825842314449e-19,1.2341768054931027e-19,1.818907620266474e-19,1.256801461722911e-19,4.3098858874824875e-19,3.749454537372872e-20,1.0857299708296745e-19,4.458937485428173e-20,1.9065691731097789e-19
439,3.2925e-08,9.358283139004137e-20,1.4791420304286686e-19,9.777350010900363e-20,3.3927053454191187e-19,1.214609586633783e-19,1.7308970179482443e-19,1.249004950734928e-19,4.1945115553169556e-19,3.788102631069822e-20,9.761237643495171e-20,4.357249259206534e-20,1.7906589533771527e-19
440,3.3e-08,9.748332711434326e-20,1.5377754905561917e-19,9.798716566608303e-20,3.492480418360455e-19,1.2426481750943503e-19,1.786977674308223e-19,1.2509100802299734e-19,4.280535929632547e-19,4.3972653922587616e-20,1.0398578460672698e-19,4.3832418144357755e-20,1.9179085667367236e-19
441,3.3075e-08,9.73163060642568e-20,1.5163367855809384e-19,9.621878477058865e-20,3.451687693929393e-19,1.2393240102975881e-19,1.7631165714974737e-19,1.2329603873057907e-19,4.235400969100853e-19,4.413610069373225e-20,1.023259205517237e-19,4.211716211224843e-20,1.885791833577044e-19
